year,month,day,genus,species,plot_id,plot_type
1988,7,15,Dipodomys,merriami,8,Control
1988,7,15,Dipodomys,ordii,2,Control
1988,7,15,Neotoma,albigula,2,Control
1988,8,9,Dipodomys,ordii,12,Control
1988,8,9,Dipodomys,ordii,17,Control
1988,8,9,Onychomys,torridus,22,Control
1988,8,9,Reithrodontomys,megalotis,20,Short-term Krat Exclosure
1988,8,9,Neotoma,albigula,12,Control
1988,8,9,Peromyscus,eremicus,24,Rodent Exclosure
1988,8,9,Peromyscus,eremicus,23,Rodent Exclosure
1988,8,9,Dipodomys,ordii,12,Control
1988,8,9,Neotoma,albigula,20,Short-term Krat Exclosure
1988,8,9,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1988,8,9,Dipodomys,ordii,17,Control
1988,8,9,Peromyscus,eremicus,20,Short-term Krat Exclosure
1988,8,9,Peromyscus,eremicus,16,Rodent Exclosure
1988,8,9,Onychomys,torridus,6,Short-term Krat Exclosure
1988,8,9,Dipodomys,ordii,12,Control
1988,8,9,Onychomys,leucogaster,12,Control
1988,8,9,Dipodomys,ordii,17,Control
1988,8,9,Reithrodontomys,megalotis,19,Long-term Krat Exclosure
1988,8,9,Neotoma,albigula,20,Short-term Krat Exclosure
1988,8,9,Onychomys,torridus,20,Short-term Krat Exclosure
1988,8,9,Dipodomys,ordii,12,Control
1988,8,9,Peromyscus,eremicus,12,Control
1988,8,9,Peromyscus,maniculatus,20,Short-term Krat Exclosure
1988,8,9,Dipodomys,merriami,1,Spectab exclosure
1988,8,9,Neotoma,albigula,1,Spectab exclosure
1988,8,9,Chaetodipus,penicillatus,19,Long-term Krat Exclosure
1988,8,9,Dipodomys,spectabilis,22,Control
1988,8,9,Neotoma,albigula,1,Spectab exclosure
1988,8,9,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1988,8,9,Peromyscus,eremicus,12,Control
1988,8,9,Dipodomys,merriami,22,Control
1988,8,9,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1988,8,9,Ammospermophilus,harrisi,21,Long-term Krat Exclosure
1988,8,9,Chaetodipus,penicillatus,20,Short-term Krat Exclosure
1988,8,9,Chaetodipus,penicillatus,19,Long-term Krat Exclosure
1988,8,9,Neotoma,albigula,17,Control
1988,8,9,Reithrodontomys,megalotis,17,Control
1988,8,9,Dipodomys,merriami,1,Spectab exclosure
1988,8,9,Reithrodontomys,megalotis,23,Rodent Exclosure
1988,8,9,Peromyscus,eremicus,17,Control
1988,8,9,Onychomys,torridus,17,Control
1988,8,9,Onychomys,torridus,6,Short-term Krat Exclosure
1988,8,9,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,8,9,Peromyscus,eremicus,6,Short-term Krat Exclosure
1988,8,9,Peromyscus,maniculatus,18,Short-term Krat Exclosure
1988,8,9,Dipodomys,merriami,2,Control
1988,8,9,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1988,8,9,Sigmodon,hispidus,19,Long-term Krat Exclosure
1988,8,10,Dipodomys,ordii,9,Spectab exclosure
1988,8,10,Peromyscus,eremicus,7,Rodent Exclosure
1988,8,10,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,8,10,Chaetodipus,penicillatus,11,Control
1988,8,10,Dipodomys,merriami,2,Control
1988,8,10,Neotoma,albigula,15,Long-term Krat Exclosure
1988,8,10,Neotoma,albigula,2,Control
1988,8,10,Dipodomys,merriami,2,Control
1988,8,10,Dipodomys,merriami,14,Control
1988,8,10,Neotoma,albigula,13,Short-term Krat Exclosure
1988,8,10,Dipodomys,merriami,4,Control
1988,8,10,Dipodomys,merriami,14,Control
1988,8,10,Sigmodon,hispidus,10,Rodent Exclosure
1988,8,10,Dipodomys,ordii,2,Control
1988,8,10,Neotoma,albigula,2,Control
1988,8,10,Spermophilus,spilosoma,13,Short-term Krat Exclosure
1988,8,10,Dipodomys,merriami,9,Spectab exclosure
1988,8,10,Neotoma,albigula,15,Long-term Krat Exclosure
1988,8,10,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,8,10,Peromyscus,eremicus,5,Rodent Exclosure
1988,8,10,Dipodomys,merriami,11,Control
1988,8,10,Dipodomys,spectabilis,8,Control
1988,8,10,Dipodomys,spectabilis,4,Control
1988,8,10,Dipodomys,merriami,14,Control
1988,8,10,Chaetodipus,penicillatus,5,Rodent Exclosure
1988,8,10,Reithrodontomys,megalotis,10,Rodent Exclosure
1988,8,10,Dipodomys,merriami,11,Control
1988,8,10,Peromyscus,eremicus,13,Short-term Krat Exclosure
1988,8,10,Dipodomys,merriami,4,Control
1988,8,10,Peromyscus,eremicus,13,Short-term Krat Exclosure
1988,8,10,Peromyscus,eremicus,2,Control
1988,8,10,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,8,10,Peromyscus,eremicus,2,Control
1988,8,10,Peromyscus,eremicus,13,Short-term Krat Exclosure
1988,8,10,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,8,10,Dipodomys,merriami,9,Spectab exclosure
1988,8,10,Onychomys,leucogaster,8,Control
1988,8,10,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,8,10,Peromyscus,eremicus,13,Short-term Krat Exclosure
1988,8,10,Dipodomys,merriami,8,Control
1988,8,10,Dipodomys,merriami,9,Spectab exclosure
1988,8,10,Dipodomys,merriami,8,Control
1988,8,10,Dipodomys,spectabilis,4,Control
1988,8,10,Dipodomys,merriami,8,Control
1988,8,10,Dipodomys,merriami,11,Control
1988,8,10,Dipodomys,ordii,2,Control
1988,8,10,Dipodomys,merriami,14,Control
1988,8,10,Chaetodipus,penicillatus,5,Rodent Exclosure
1988,8,10,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,8,10,Dipodomys,ordii,14,Control
1988,8,10,Ammospermophilus,harrisi,13,Short-term Krat Exclosure
1988,8,10,Peromyscus,eremicus,2,Control
1988,8,10,Chaetodipus,penicillatus,4,Control
1988,8,10,Dipodomys,merriami,9,Spectab exclosure
1988,8,10,Dipodomys,merriami,8,Control
1988,8,10,Campylorhynchus,brunneicapillus,14,Control
1988,8,10,Dipodomys,merriami,8,Control
1988,8,10,Reithrodontomys,megalotis,5,Rodent Exclosure
1988,8,10,Dipodomys,merriami,9,Spectab exclosure
1988,8,10,Sigmodon,hispidus,10,Rodent Exclosure
1988,8,10,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,8,10,Dipodomys,merriami,11,Control
1988,9,11,Onychomys,torridus,18,Short-term Krat Exclosure
1988,9,11,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1988,9,11,Dipodomys,merriami,1,Spectab exclosure
1988,9,11,Neotoma,albigula,24,Rodent Exclosure
1988,9,11,Onychomys,torridus,20,Short-term Krat Exclosure
1988,9,11,Onychomys,torridus,18,Short-term Krat Exclosure
1988,9,11,Neotoma,albigula,20,Short-term Krat Exclosure
1988,9,11,Spermophilus,spilosoma,6,Short-term Krat Exclosure
1988,9,11,Dipodomys,merriami,1,Spectab exclosure
1988,9,11,Peromyscus,eremicus,23,Rodent Exclosure
1988,9,11,Peromyscus,eremicus,24,Rodent Exclosure
1988,9,11,Onychomys,torridus,6,Short-term Krat Exclosure
1988,9,11,Reithrodontomys,fulvescens,23,Rodent Exclosure
1988,9,11,Dipodomys,merriami,1,Spectab exclosure
1988,9,11,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1988,9,11,Peromyscus,eremicus,23,Rodent Exclosure
1988,9,11,Dipodomys,spectabilis,22,Control
1988,9,11,Dipodomys,merriami,1,Spectab exclosure
1988,9,11,Neotoma,albigula,6,Short-term Krat Exclosure
1988,9,11,Dipodomys,merriami,12,Control
1988,9,11,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1988,9,11,Dipodomys,ordii,12,Control
1988,9,11,Neotoma,albigula,23,Rodent Exclosure
1988,9,11,Peromyscus,maniculatus,18,Short-term Krat Exclosure
1988,9,11,Dipodomys,merriami,22,Control
1988,9,11,Peromyscus,eremicus,24,Rodent Exclosure
1988,9,11,Neotoma,albigula,17,Control
1988,9,11,Neotoma,albigula,1,Spectab exclosure
1988,9,11,Sigmodon,hispidus,17,Control
1988,9,11,Dipodomys,ordii,17,Control
1988,9,12,Campylorhynchus,brunneicapillus,13,Short-term Krat Exclosure
1988,9,12,Onychomys,torridus,8,Control
1988,9,12,Dipodomys,merriami,14,Control
1988,9,12,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,9,12,Dipodomys,merriami,2,Control
1988,9,12,Spermophilus,spilosoma,3,Long-term Krat Exclosure
1988,9,12,Onychomys,torridus,13,Short-term Krat Exclosure
1988,9,12,Spermophilus,spilosoma,3,Long-term Krat Exclosure
1988,9,12,Campylorhynchus,brunneicapillus,13,Short-term Krat Exclosure
1988,9,12,Dipodomys,merriami,4,Control
1988,9,12,Peromyscus,eremicus,11,Control
1988,9,12,Neotoma,albigula,2,Control
1988,9,12,Spermophilus,spilosoma,3,Long-term Krat Exclosure
1988,9,12,Peromyscus,eremicus,5,Rodent Exclosure
1988,9,12,Dipodomys,merriami,8,Control
1988,9,12,Chaetodipus,penicillatus,11,Control
1988,9,12,Dipodomys,ordii,2,Control
1988,9,12,Dipodomys,merriami,4,Control
1988,9,12,Onychomys,torridus,2,Control
1988,9,12,Onychomys,torridus,5,Rodent Exclosure
1988,9,12,Dipodomys,merriami,9,Spectab exclosure
1988,9,12,Dipodomys,ordii,2,Control
1988,9,12,Dipodomys,merriami,11,Control
1988,9,12,Dipodomys,spectabilis,8,Control
1988,9,12,Chaetodipus,penicillatus,5,Rodent Exclosure
1988,9,12,Peromyscus,eremicus,15,Long-term Krat Exclosure
1988,9,12,Dipodomys,merriami,9,Spectab exclosure
1988,9,12,Peromyscus,eremicus,13,Short-term Krat Exclosure
1988,9,12,Chaetodipus,penicillatus,4,Control
1988,9,12,Onychomys,torridus,5,Rodent Exclosure
1988,9,12,Onychomys,torridus,15,Long-term Krat Exclosure
1988,9,12,Onychomys,leucogaster,13,Short-term Krat Exclosure
1988,9,12,Onychomys,leucogaster,9,Spectab exclosure
1988,9,12,Dipodomys,merriami,8,Control
1988,9,12,Neotoma,albigula,14,Control
1988,9,12,Dipodomys,merriami,4,Control
1988,9,12,Spermophilus,spilosoma,9,Spectab exclosure
1988,9,12,Spermophilus,spilosoma,5,Rodent Exclosure
1988,9,12,Dipodomys,merriami,9,Spectab exclosure
1988,9,12,Reithrodontomys,megalotis,15,Long-term Krat Exclosure
1988,9,12,Onychomys,torridus,11,Control
1988,9,12,Dipodomys,merriami,14,Control
1988,9,12,Neotoma,albigula,13,Short-term Krat Exclosure
1988,9,12,Peromyscus,eremicus,13,Short-term Krat Exclosure
1988,9,12,Dipodomys,merriami,8,Control
1988,9,12,Spermophilus,spilosoma,3,Long-term Krat Exclosure
1988,9,12,Dipodomys,merriami,4,Control
1988,9,12,Dipodomys,merriami,11,Control
1988,9,12,Peromyscus,eremicus,3,Long-term Krat Exclosure
1988,9,12,Dipodomys,merriami,14,Control
1988,9,12,Peromyscus,eremicus,7,Rodent Exclosure
1988,10,8,Onychomys,torridus,12,Control
1988,10,8,Peromyscus,eremicus,24,Rodent Exclosure
1988,10,8,Onychomys,torridus,19,Long-term Krat Exclosure
1988,10,8,Peromyscus,eremicus,22,Control
1988,10,8,Neotoma,albigula,1,Spectab exclosure
1988,10,8,Peromyscus,eremicus,24,Rodent Exclosure
1988,10,8,Dipodomys,ordii,12,Control
1988,10,8,Peromyscus,eremicus,16,Rodent Exclosure
1988,10,8,Peromyscus,eremicus,6,Short-term Krat Exclosure
1988,10,8,Neotoma,albigula,12,Control
1988,10,8,Peromyscus,eremicus,16,Rodent Exclosure
1988,10,8,Sigmodon,hispidus,21,Long-term Krat Exclosure
1988,10,8,Dipodomys,merriami,1,Spectab exclosure
1988,10,8,Dipodomys,ordii,17,Control
1988,10,8,Ammospermophilus,harrisi,21,Long-term Krat Exclosure
1988,10,8,Sigmodon,hispidus,21,Long-term Krat Exclosure
1988,10,8,Onychomys,torridus,6,Short-term Krat Exclosure
1988,10,8,Onychomys,torridus,22,Control
1988,10,8,Dipodomys,merriami,1,Spectab exclosure
1988,10,8,Dipodomys,spectabilis,22,Control
1988,10,8,Dipodomys,merriami,12,Control
1988,10,8,Neotoma,albigula,20,Short-term Krat Exclosure
1988,10,8,Neotoma,albigula,20,Short-term Krat Exclosure
1988,10,8,Dipodomys,ordii,17,Control
1988,10,8,Onychomys,torridus,20,Short-term Krat Exclosure
1988,10,8,Dipodomys,merriami,1,Spectab exclosure
1988,10,8,Peromyscus,eremicus,23,Rodent Exclosure
1988,10,8,Peromyscus,eremicus,23,Rodent Exclosure
1988,10,8,Ammospermophilus,harrisi,12,Control
1988,10,8,Dipodomys,ordii,12,Control
1988,10,8,Onychomys,torridus,17,Control
1988,10,8,Peromyscus,eremicus,6,Short-term Krat Exclosure
1988,10,8,Chaetodipus,penicillatus,6,Short-term Krat Exclosure
1988,10,8,Peromyscus,eremicus,18,Short-term Krat Exclosure
1988,10,8,Peromyscus,maniculatus,18,Short-term Krat Exclosure
1988,10,8,Peromyscus,eremicus,6,Short-term Krat Exclosure
1988,10,8,Dipodomys,merriami,22,Control
1988,10,8,Peromyscus,maniculatus,18,Short-term Krat Exclosure
1988,10,8,Onychomys,torridus,21,Long-term Krat Exclosure
1988,10,9,Onychomys,torridus,5,Rodent Exclosure
1988,10,9,Dipodomys,merriami,4,Control
1988,10,9,Onychomys,torridus,13,Short-term Krat Exclosure
1988,10,9,Dipodomys,merriami,4,Control
1988,10,9,Neotoma,albigula,13,Short-term Krat Exclosure
1988,10,9,Neotoma,albigula,7,Rodent Exclosure
1988,10,9,Chaetodipus,penicillatus,3,Long-term Krat Exclosure
1988,10,9,Spermophilus,spilosoma,9,Spectab exclosure
1988,10,9,Neotoma,albigula,2,Control
1988,10,9,Dipodomys,merriami,9,Spectab exclosure
1988,10,9,Dipodomys,merriami,4,Control
1988,10,9,Peromyscus,eremicus,13,Short-term Krat Exclosure
1988,10,9,Dipodomys,merriami,2,Control
1988,10,9,Dipodomys,merriami,14,Control
1988,10,9,Dipodomys,ordii,2,Control
1988,10,9,Dipodomys,merriami,8,Control
1988,10,9,Reithrodontomys,megalotis,10,Rodent Exclosure
1988,10,9,Dipodomys,merriami,14,Control
1988,10,9,Dipodomys,merriami,8,Control
1988,10,9,Spermophilus,spilosoma,5,Rodent Exclosure
1988,10,9,Dipodomys,merriami,11,Control
1988,10,9,Dipodomys,merriami,11,Control
1988,10,9,Dipodomys,spectabilis,8,Control
1988,10,9,Neotoma,albigula,7,Rodent Exclosure
1988,10,9,Dipodomys,merriami,9,Spectab exclosure
1988,10,9,Dipodomys,merriami,14,Control
1988,10,9,Dipodomys,merriami,11,Control
1988,10,9,Ammospermophilus,harrisi,15,Long-term Krat Exclosure
1988,10,9,Dipodomys,merriami,8,Control
1988,10,9,Peromyscus,eremicus,7,Rodent Exclosure
1988,10,9,Onychomys,torridus,5,Rodent Exclosure
1988,10,9,Dipodomys,merriami,14,Control
1988,10,9,Dipodomys,merriami,14,Control
1988,10,9,Dipodomys,merriami,11,Control
1988,10,9,Peromyscus,eremicus,5,Rodent Exclosure
1988,10,9,Onychomys,torridus,3,Long-term Krat Exclosure
1988,10,9,Dipodomys,merriami,8,Control
1988,10,9,Dipodomys,spectabilis,4,Control
1988,10,9,Onychomys,torridus,3,Long-term Krat Exclosure
1988,10,9,Dipodomys,merriami,8,Control
1988,10,9,Peromyscus,maniculatus,13,Short-term Krat Exclosure
1988,10,9,Dipodomys,merriami,9,Spectab exclosure
1988,10,9,Dipodomys,merriami,8,Control
1988,10,9,Onychomys,torridus,13,Short-term Krat Exclosure
1988,10,9,Onychomys,leucogaster,9,Spectab exclosure
1988,10,9,Peromyscus,eremicus,7,Rodent Exclosure
1988,10,9,Dipodomys,merriami,11,Control
1988,10,9,Dipodomys,merriami,9,Spectab exclosure
1988,10,9,Dipodomys,merriami,8,Control
1988,10,9,Peromyscus,eremicus,3,Long-term Krat Exclosure
1988,10,9,Onychomys,torridus,13,Short-term Krat Exclosure
1988,10,9,Dipodomys,merriami,11,Control
1988,10,9,Neotoma,albigula,10,Rodent Exclosure
1988,11,5,Onychomys,leucogaster,6,Short-term Krat Exclosure
1988,11,5,Amphispiza,bilineata,20,Short-term Krat Exclosure
1988,11,5,Peromyscus,eremicus,1,Spectab exclosure
1988,11,5,Peromyscus,eremicus,16,Rodent Exclosure
1988,11,5,Onychomys,torridus,19,Long-term Krat Exclosure
1988,11,5,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,11,5,Onychomys,torridus,20,Short-term Krat Exclosure
1988,11,5,Sigmodon,hispidus,21,Long-term Krat Exclosure
1988,11,5,Neotoma,albigula,24,Rodent Exclosure
1988,11,5,Neotoma,albigula,20,Short-term Krat Exclosure
1988,11,5,Peromyscus,maniculatus,16,Rodent Exclosure
1988,11,5,Sigmodon,hispidus,21,Long-term Krat Exclosure
1988,11,5,Peromyscus,eremicus,1,Spectab exclosure
1988,11,5,Dipodomys,ordii,12,Control
1988,11,5,Onychomys,leucogaster,12,Control
1988,11,5,Onychomys,torridus,17,Control
1988,11,5,Peromyscus,eremicus,24,Rodent Exclosure
1988,11,5,Peromyscus,eremicus,18,Short-term Krat Exclosure
1988,11,5,Peromyscus,eremicus,18,Short-term Krat Exclosure
1988,11,5,Reithrodontomys,megalotis,24,Rodent Exclosure
1988,11,5,Reithrodontomys,megalotis,23,Rodent Exclosure
1988,11,5,Peromyscus,eremicus,19,Long-term Krat Exclosure
1988,11,5,Ammospermophilus,harrisi,21,Long-term Krat Exclosure
1988,11,5,Dipodomys,merriami,22,Control
1988,11,5,Sigmodon,hispidus,19,Long-term Krat Exclosure
1988,11,5,Reithrodontomys,megalotis,23,Rodent Exclosure
1988,11,5,Peromyscus,eremicus,24,Rodent Exclosure
1988,11,5,Reithrodontomys,megalotis,23,Rodent Exclosure
1988,11,5,Peromyscus,eremicus,18,Short-term Krat Exclosure
1988,11,5,Onychomys,torridus,12,Control
1988,11,5,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,11,5,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,11,5,Dipodomys,spectabilis,22,Control
1988,11,5,Onychomys,torridus,21,Long-term Krat Exclosure
1988,11,5,Dipodomys,merriami,1,Spectab exclosure
1988,11,5,Neotoma,albigula,20,Short-term Krat Exclosure
1988,11,5,Peromyscus,maniculatus,18,Short-term Krat Exclosure
1988,11,5,Reithrodontomys,megalotis,20,Short-term Krat Exclosure
1988,11,5,Dipodomys,merriami,1,Spectab exclosure
1988,11,5,Dipodomys,merriami,6,Short-term Krat Exclosure
1988,11,5,Peromyscus,eremicus,23,Rodent Exclosure
1988,11,5,Peromyscus,eremicus,1,Spectab exclosure
1988,11,5,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,11,5,Peromyscus,eremicus,6,Short-term Krat Exclosure
1988,11,5,Onychomys,leucogaster,12,Control
1988,11,5,Dipodomys,ordii,17,Control
1988,11,5,Peromyscus,eremicus,17,Control
1988,11,5,Onychomys,torridus,20,Short-term Krat Exclosure
1988,11,5,Sigmodon,hispidus,17,Control
1988,11,5,Peromyscus,eremicus,6,Short-term Krat Exclosure
1988,11,5,Onychomys,torridus,17,Control
1988,11,5,Dipodomys,ordii,1,Spectab exclosure
1988,11,5,Peromyscus,eremicus,6,Short-term Krat Exclosure
1988,11,5,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,11,5,Dipodomys,spectabilis,22,Control
1988,11,5,Onychomys,leucogaster,1,Spectab exclosure
1988,11,5,Sigmodon,hispidus,17,Control
1988,11,5,Neotoma,albigula,20,Short-term Krat Exclosure
1988,11,5,Neotoma,albigula,17,Control
1988,11,6,Sigmodon,hispidus,3,Long-term Krat Exclosure
1988,11,6,Dipodomys,merriami,4,Control
1988,11,6,Onychomys,torridus,8,Control
1988,11,6,Dipodomys,merriami,14,Control
1988,11,6,Peromyscus,eremicus,15,Long-term Krat Exclosure
1988,11,6,Reithrodontomys,megalotis,3,Long-term Krat Exclosure
1988,11,6,Dipodomys,merriami,4,Control
1988,11,6,Onychomys,torridus,9,Spectab exclosure
1988,11,6,Dipodomys,merriami,14,Control
1988,11,6,Dipodomys,merriami,14,Control
1988,11,6,Onychomys,leucogaster,3,Long-term Krat Exclosure
1988,11,6,Onychomys,torridus,2,Control
1988,11,6,Dipodomys,merriami,4,Control
1988,11,6,Dipodomys,merriami,9,Spectab exclosure
1988,11,6,Onychomys,leucogaster,14,Control
1988,11,6,Reithrodontomys,megalotis,11,Control
1988,11,6,Reithrodontomys,megalotis,13,Short-term Krat Exclosure
1988,11,6,Dipodomys,merriami,9,Spectab exclosure
1988,11,6,Peromyscus,eremicus,2,Control
1988,11,6,Peromyscus,eremicus,11,Control
1988,11,6,Dipodomys,merriami,4,Control
1988,11,6,Onychomys,leucogaster,9,Spectab exclosure
1988,11,6,Reithrodontomys,megalotis,14,Control
1988,11,6,Dipodomys,merriami,4,Control
1988,11,6,Onychomys,leucogaster,9,Spectab exclosure
1988,11,6,Reithrodontomys,megalotis,7,Rodent Exclosure
1988,11,6,Onychomys,leucogaster,2,Control
1988,11,6,Dipodomys,merriami,14,Control
1988,11,6,Reithrodontomys,megalotis,3,Long-term Krat Exclosure
1988,11,6,Dipodomys,merriami,8,Control
1988,11,6,Reithrodontomys,megalotis,5,Rodent Exclosure
1988,11,6,Dipodomys,ordii,2,Control
1988,11,6,Dipodomys,merriami,14,Control
1988,11,6,Perognathus,hispidus,11,Control
1988,11,6,Dipodomys,spectabilis,8,Control
1988,11,6,Reithrodontomys,megalotis,7,Rodent Exclosure
1988,11,6,Dipodomys,merriami,4,Control
1988,11,6,Peromyscus,eremicus,5,Rodent Exclosure
1988,11,6,Peromyscus,eremicus,5,Rodent Exclosure
1988,11,6,Neotoma,albigula,7,Rodent Exclosure
1988,11,6,Dipodomys,merriami,9,Spectab exclosure
1988,11,6,Peromyscus,maniculatus,7,Rodent Exclosure
1988,11,6,Peromyscus,eremicus,2,Control
1988,11,6,Onychomys,leucogaster,9,Spectab exclosure
1988,11,6,Peromyscus,eremicus,2,Control
1988,11,6,Dipodomys,merriami,11,Control
1988,11,6,Onychomys,torridus,2,Control
1988,11,6,Peromyscus,eremicus,7,Rodent Exclosure
1988,11,6,Peromyscus,eremicus,2,Control
1988,11,6,Dipodomys,merriami,8,Control
1988,11,6,Reithrodontomys,fulvescens,3,Long-term Krat Exclosure
1988,11,6,Reithrodontomys,megalotis,3,Long-term Krat Exclosure
1988,11,6,Dipodomys,merriami,8,Control
1988,11,6,Peromyscus,eremicus,7,Rodent Exclosure
1988,11,6,Dipodomys,ordii,2,Control
1988,11,6,Onychomys,leucogaster,3,Long-term Krat Exclosure
1988,11,6,Dipodomys,merriami,8,Control
1988,11,6,Dipodomys,ordii,5,Rodent Exclosure
1988,11,6,Onychomys,leucogaster,3,Long-term Krat Exclosure
1988,11,6,Neotoma,albigula,7,Rodent Exclosure
1988,11,6,Onychomys,leucogaster,3,Long-term Krat Exclosure
1988,11,6,Dipodomys,merriami,9,Spectab exclosure
1988,11,6,Dipodomys,merriami,8,Control
1988,11,6,Dipodomys,merriami,14,Control
1988,11,6,Peromyscus,eremicus,13,Short-term Krat Exclosure
1988,11,6,Peromyscus,eremicus,7,Rodent Exclosure
1988,11,6,Onychomys,leucogaster,9,Spectab exclosure
1988,11,6,Dipodomys,spectabilis,4,Control
1988,11,6,Onychomys,leucogaster,15,Long-term Krat Exclosure
1988,11,6,Dipodomys,merriami,8,Control
1988,11,6,Peromyscus,eremicus,11,Control
1988,11,6,Neotoma,albigula,7,Rodent Exclosure
1988,11,6,Onychomys,torridus,5,Rodent Exclosure
1988,11,6,Onychomys,torridus,3,Long-term Krat Exclosure
1988,11,6,Dipodomys,merriami,11,Control
1988,12,13,Peromyscus,maniculatus,18,Short-term Krat Exclosure
1988,12,13,Reithrodontomys,fulvescens,20,Short-term Krat Exclosure
1988,12,13,Dipodomys,merriami,1,Spectab exclosure
1988,12,13,Dipodomys,merriami,22,Control
1988,12,13,Onychomys,torridus,17,Control
1988,12,13,Neotoma,albigula,12,Control
1988,12,13,Reithrodontomys,megalotis,1,Spectab exclosure
1988,12,13,Peromyscus,eremicus,6,Short-term Krat Exclosure
1988,12,13,Peromyscus,eremicus,24,Rodent Exclosure
1988,12,13,Dipodomys,ordii,1,Spectab exclosure
1988,12,13,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,12,13,Reithrodontomys,megalotis,21,Long-term Krat Exclosure
1988,12,13,Reithrodontomys,megalotis,20,Short-term Krat Exclosure
1988,12,13,Onychomys,leucogaster,1,Spectab exclosure
1988,12,13,Dipodomys,ordii,12,Control
1988,12,13,Reithrodontomys,megalotis,20,Short-term Krat Exclosure
1988,12,13,Dipodomys,merriami,12,Control
1988,12,13,Neotoma,albigula,21,Long-term Krat Exclosure
1988,12,13,Peromyscus,eremicus,17,Control
1988,12,13,Onychomys,leucogaster,12,Control
1988,12,13,Reithrodontomys,megalotis,23,Rodent Exclosure
1988,12,13,Dipodomys,ordii,17,Control
1988,12,13,Dipodomys,ordii,6,Short-term Krat Exclosure
1988,12,13,Reithrodontomys,megalotis,24,Rodent Exclosure
1988,12,13,Onychomys,leucogaster,12,Control
1988,12,13,Reithrodontomys,megalotis,6,Short-term Krat Exclosure
1988,12,13,Dipodomys,spectabilis,22,Control
1988,12,13,Onychomys,torridus,17,Control
1988,12,13,Dipodomys,merriami,6,Short-term Krat Exclosure
1988,12,13,Peromyscus,eremicus,24,Rodent Exclosure
1988,12,13,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,12,13,Neotoma,albigula,20,Short-term Krat Exclosure
1988,12,13,Reithrodontomys,fulvescens,6,Short-term Krat Exclosure
1988,12,13,Ammospermophilus,harrisi,20,Short-term Krat Exclosure
1988,12,13,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,12,13,Reithrodontomys,megalotis,19,Long-term Krat Exclosure
1988,12,13,Reithrodontomys,megalotis,21,Long-term Krat Exclosure
1988,12,13,Peromyscus,eremicus,17,Control
1988,12,13,Reithrodontomys,megalotis,24,Rodent Exclosure
1988,12,13,Reithrodontomys,megalotis,19,Long-term Krat Exclosure
1988,12,13,Dipodomys,ordii,1,Spectab exclosure
1988,12,13,Reithrodontomys,megalotis,16,Rodent Exclosure
1988,12,13,Dipodomys,merriami,1,Spectab exclosure
1988,12,13,Reithrodontomys,fulvescens,12,Control
1988,12,13,Reithrodontomys,megalotis,23,Rodent Exclosure
1988,12,13,Dipodomys,merriami,1,Spectab exclosure
1988,12,13,Reithrodontomys,megalotis,21,Long-term Krat Exclosure
1988,12,13,Dipodomys,ordii,1,Spectab exclosure
1988,12,13,Dipodomys,spectabilis,22,Control
1988,12,13,Reithrodontomys,megalotis,6,Short-term Krat Exclosure
1988,12,13,Dipodomys,merriami,1,Spectab exclosure
1988,12,13,Dipodomys,merriami,22,Control
1988,12,13,Reithrodontomys,megalotis,21,Long-term Krat Exclosure
1988,12,13,Dipodomys,merriami,1,Spectab exclosure
1988,12,13,Reithrodontomys,megalotis,12,Control
1988,12,13,Dipodomys,sp.,12,Control
1988,12,14,Dipodomys,merriami,14,Control
1988,12,14,Peromyscus,eremicus,7,Rodent Exclosure
1988,12,14,Reithrodontomys,megalotis,3,Long-term Krat Exclosure
1988,12,14,Dipodomys,merriami,9,Spectab exclosure
1988,12,14,Reithrodontomys,megalotis,13,Short-term Krat Exclosure
1988,12,14,Peromyscus,eremicus,7,Rodent Exclosure
1988,12,14,Dipodomys,ordii,11,Control
1988,12,14,Reithrodontomys,megalotis,9,Spectab exclosure
1988,12,14,Dipodomys,merriami,4,Control
